date_time,wind_direction,wind_speed,wind_gust,humidity_indoor,humidity_outdoor,temperature_indoor,temperature_outdoor,barometric_pressure,rain_total,rain_total,evaporation_transpiration,wind_chill,heat_index_indoor,heat_index_outdoor,dew_point,humidity_rate_indoor,humidity_rate_outdoor,temperature_rate_indoor,temperature_rate_outdoor,barometric_pressure_rate,rain_total,rain_total,wind_chill_rate,heat_index_indoor_rate,heat_index_outdoor_rate,dew_point_rate,rain_daily,rain_hourly,rain_last_24_hours,ac_degree_heating_daily,ac_degree_cooling_daily,moon_phase,rain_monthly,ac_degree_heating_monthly,ac_degree_cooling_monthly,ac_degree_heating_yearly,ac_degree_cooling_monthly
2017-09-02 22:30:00,246.0,0,2,51,83.7,78.8,71.6,30.022,32.15,0.001,0,71.6,79.697,76.335,66.412,-0.882,0.18,-0.055,-0.492,0.005,32.15,0.001,-0.492,-0.14,-0.467,-0.417,0.12,0.0,0.13,0.188,5.903,11.687,0.39,1.351,10.18,1710.85,1667.51
2017-09-02 22:40:00,246.0,0,0,52,83.7,78.8,71.6,30.022,32.15,0.0,0,71.6,79.793,76.335,66.412,0.129,0.14,-0.046,-0.415,0.004,32.15,0.0,-0.415,-0.034,-0.396,-0.356,0.12,0.0,0.13,0.188,5.953,11.693,0.39,1.351,10.231,1710.85,1667.561
2017-09-02 22:50:00,246.0,0,0,52,83.7,78.8,71.5,30.024,32.15,0.0,0,71.5,79.793,76.235,66.314,0.156,0.0,-0.039,-0.437,0.005,32.15,0.0,-0.437,-0.024,-0.438,-0.426,0.12,0.0,0.13,0.188,6.004,11.7,0.39,1.351,10.281,1710.85,1667.612
2017-09-02 23:00:00,245.0,0,0,52,83.7,78.8,71.4,30.016,32.15,0.0,0,71.4,79.793,76.135,66.216,0.132,0.0,-0.036,-0.464,-0.003,32.15,0.0,-0.464,-0.024,-0.464,-0.453,0.12,0.0,0.13,0.188,6.054,11.706,0.39,1.351,10.331,1710.85,1667.662
2017-09-02 23:10:00,245.0,0,0,52,83.7,78.8,71.3,30.016,32.15,0.0,0,71.3,79.793,76.035,66.118,0.2,0.0,-0.034,-0.49,-0.003,32.15,0.0,-0.49,-0.015,-0.491,-0.478,0.12,0.0,0.13,0.188,6.103,11.713,0.39,1.351,10.381,1710.85,1667.711
2017-09-02 23:20:00,254.0,0,5,51,83.7,78.8,71.2,30.012,32.15,0.0,0,71.2,79.697,75.935,66.02,-0.72,0.0,-0.029,-0.509,-0.006,32.15,0.0,-0.509,-0.098,-0.509,-0.497,0.12,0.0,0.13,0.188,6.152,11.719,0.39,1.351,10.429,1710.85,1667.76
2017-09-02 23:30:00,190.0,0,4,52,84.7,78.8,71.2,30.009,32.15,0.0,0,71.2,79.793,76.075,66.363,0.265,0.872,-0.024,-0.431,-0.008,32.15,0.0,-0.431,0.001,-0.309,-0.122,0.12,0.0,0.12,0.188,6.2,11.726,0.39,1.351,10.477,1710.85,1667.807
2017-09-02 23:40:00,213.0,0,0,52,84.7,78.8,71.3,30.009,32.15,0.0,0,71.3,79.793,76.175,66.461,0.299,0.738,-0.02,-0.271,-0.007,32.15,0.0,-0.271,0.008,-0.168,-0.011,0.12,0.0,0.12,0.188,6.248,11.732,0.39,1.351,10.525,1710.85,1667.855
2017-09-02 23:50:00,213.0,0,0,50,84.7,78.8,71.2,29.995,32.15,0.0,0,71.2,79.602,76.075,66.363,-1.605,0.625,-0.017,-0.32,-0.018,32.15,0.0,-0.32,-0.17,-0.232,-0.098,0.12,0.0,0.12,0.188,6.297,11.739,0.39,1.351,10.574,1710.85,1667.904
2017-09-03 00:00:00,213.0,0,0,52,84.7,78.8,71.2,29.994,32.15,0.0,0,71.2,79.793,76.075,66.363,0.406,0.529,-0.015,-0.27,-0.017,32.15,0.0,-0.27,0.024,-0.196,-0.083,0.12,0.0,0.12,0.188,6.344,11.745,0.39,1.351,10.622,1710.85,1667.952
2017-09-03 00:10:00,213.0,0,0,52,84.7,78.8,71.2,29.994,32.16,0.009,0,71.2,79.793,76.075,66.363,0.494,0.448,-0.012,-0.227,-0.014,32.16,0.009,-0.227,0.035,-0.165,-0.069,0.01,0.01,0.13,0.0,0.048,11.752,0.4,1.351,10.669,1710.85,1668.0
2017-09-03 00:20:00,267.0,0,0,51,84.7,78.8,71.1,29.994,32.16,0.008,0,71.1,79.697,75.975,66.265,-0.564,0.379,-0.011,-0.288,-0.012,32.16,0.008,-0.288,-0.065,-0.235,-0.152,0.01,0.01,0.13,0.0,0.096,11.758,0.4,1.351,10.717,1710.85,1668.048
2017-09-03 00:30:00,267.0,0,0,52,84.7,78.8,71.1,29.988,32.16,0.007,0,71.1,79.793,75.975,66.265,0.427,0.321,-0.009,-0.245,-0.016,32.16,0.007,-0.245,0.032,-0.2,-0.13,0.01,0.01,0.12,0.0,0.143,11.765,0.4,1.351,10.765,1710.85,1668.095
2017-09-03 00:40:00,265.0,0,0,51,84.7,78.8,71.1,29.988,32.16,0.006,0,71.1,79.697,75.975,66.265,-0.528,0.272,-0.008,-0.208,-0.014,32.16,0.006,-0.208,-0.058,-0.17,-0.11,0.01,0.01,0.12,0.0,0.19,11.771,0.4,1.351,10.812,1710.85,1668.142
2017-09-03 00:50:00,209.0,0,0,51,84.7,78.8,71.1,29.98,32.16,0.005,0,71.1,79.697,75.975,66.265,-0.513,0.23,-0.006,-0.177,-0.019,32.16,0.005,-0.177,-0.056,-0.145,-0.094,0.01,0.01,0.12,0.0,0.238,11.778,0.4,1.351,10.859,1710.85,1668.19
2017-09-03 01:00:00,223.0,0,5,52,84.7,78.8,71.2,29.981,32.16,0.004,0,71.2,79.793,76.075,66.363,0.5,0.195,-0.005,-0.051,-0.015,32.16,0.004,-0.051,0.043,-0.024,0.017,0.01,0.01,0.12,0.0,0.285,11.784,0.4,1.351,10.906,1710.85,1668.237
2017-09-03 01:10:00,208.0,3,4,51,84.7,78.8,71.1,29.981,32.16,0.003,0,71.1,79.697,75.975,66.265,-0.497,0.165,-0.005,-0.13,-0.013,32.16,0.003,-0.13,-0.052,-0.107,-0.07,0.01,0.01,0.12,0.0,0.333,11.791,0.4,1.351,10.954,1710.85,1668.285
2017-09-03 01:20:00,245.0,0,3,52,84.7,78.8,71.1,29.981,32.16,0.003,0,71.1,79.793,75.975,66.265,0.426,0.14,-0.004,-0.11,-0.011,32.16,0.003,-0.11,0.037,-0.09,-0.059,0.01,0.0,0.12,0.0,0.38,11.797,0.4,1.351,11.001,1710.85,1668.332
2017-09-03 01:30:00,259.0,0,4,52,84.7,78.8,71.1,29.98,32.16,0.002,0,71.1,79.793,75.975,66.265,0.437,0.118,-0.003,-0.092,-0.01,32.16,0.002,-0.092,0.039,-0.075,-0.049,0.01,0.0,0.11,0.0,0.427,11.804,0.4,1.351,11.049,1710.85,1668.379
2017-09-03 01:40:00,259.0,0,0,51,84.7,78.8,71.0,29.98,32.16,0.002,0,71.0,79.697,75.875,66.167,-0.582,0.1,-0.003,-0.164,-0.008,32.16,0.002,-0.164,-0.059,-0.15,-0.126,0.01,0.0,0.11,0.0,0.474,11.81,0.4,1.351,11.096,1710.85,1668.427
2017-09-03 01:50:00,258.0,0,0,52,84.7,78.8,70.9,29.984,32.16,0.002,0,70.9,79.793,75.775,66.069,0.351,0.085,-0.002,-0.231,-0.004,32.16,0.002,-0.231,0.031,-0.219,-0.197,0.01,0.0,0.11,0.0,0.521,11.817,0.4,1.351,11.142,1710.85,1668.473
2017-09-03 02:00:00,259.0,0,0,52,84.7,78.8,70.9,29.981,32.16,0.002,0,70.9,79.793,75.775,66.069,0.374,0.072,-0.002,-0.195,-0.006,32.16,0.002,-0.195,0.034,-0.185,-0.167,0.01,0.0,0.11,0.0,0.567,11.823,0.4,1.351,11.188,1710.85,1668.519
2017-09-03 02:10:00,238.0,0,4,51,84.7,78.8,70.8,29.981,32.16,0.001,0,70.8,79.697,75.675,65.971,-0.619,0.061,-0.005,-0.259,-0.005,32.16,0.001,-0.259,-0.064,-0.251,-0.233,0.01,0.0,0.11,0.0,0.613,11.83,0.4,1.351,11.234,1710.85,1668.565
2017-09-03 02:20:00,267.0,1,2,52,84.7,78.8,70.7,29.982,32.16,0.001,0,70.7,79.793,75.575,65.873,0.41,0.052,-0.004,-0.311,-0.003,32.16,0.001,-0.311,0.035,-0.303,-0.287,0.01,0.0,0.11,0.0,0.658,11.836,0.4,1.351,11.279,1710.85,1668.61
2017-09-03 02:30:00,283.0,0,3,51,84.7,78.8,70.6,29.98,32.16,0.001,0,70.6,79.697,75.475,65.775,-0.511,0.044,-0.004,-0.35,-0.005,32.16,0.001,-0.35,-0.053,-0.344,-0.328,0.01,0.0,0.11,0.0,0.702,11.843,0.4,1.351,11.324,1710.85,1668.654
2017-09-03 02:40:00,275.0,0,3,52,84.7,78.8,70.5,29.98,32.16,0.001,0,70.5,79.793,75.375,65.677,0.429,0.037,-0.003,-0.382,-0.004,32.16,0.001,-0.382,0.038,-0.377,-0.361,0.01,0.0,0.11,0.0,0.746,11.849,0.4,1.351,11.367,1710.85,1668.698
2017-09-03 02:50:00,265.0,0,0,52,84.7,78.8,70.3,29.974,32.16,0.001,0,70.3,79.793,75.175,65.481,0.469,0.031,-0.003,-0.506,-0.009,32.16,0.001,-0.506,0.043,-0.501,-0.485,0.01,0.0,0.11,0.0,0.789,11.856,0.4,1.351,11.41,1710.85,1668.741
2017-09-03 03:00:00,246.0,0,0,50,84.7,78.8,70.3,29.977,32.16,0.001,0,70.3,79.602,75.175,65.481,-1.428,0.026,-0.002,-0.428,-0.005,32.16,0.001,-0.428,-0.138,-0.424,-0.41,0.01,0.0,0.11,0.0,0.831,11.862,0.4,1.351,11.452,1710.85,1668.783
2017-09-03 03:10:00,246.0,0,3,51,84.7,78.8,70.3,29.977,32.16,0.0,0,70.3,79.697,75.175,65.481,-0.334,0.022,-0.002,-0.363,-0.004,32.16,0.0,-0.363,-0.034,-0.36,-0.348,0.01,0.0,0.11,0.0,0.872,11.869,0.4,1.351,11.494,1710.85,1668.824
2017-09-03 03:20:00,287.0,0,3,51,84.7,78.8,70.3,29.97,32.16,0.0,0,70.3,79.697,75.175,65.481,-0.206,0.019,-0.002,-0.307,-0.01,32.16,0.0,-0.307,-0.022,-0.304,-0.294,0.01,0.0,0.11,0.0,0.914,11.875,0.4,1.351,11.535,1710.85,1668.866
2017-09-03 03:30:00,319.0,2,5,51,85.7,78.8,70.4,29.976,32.16,0.0,0,70.4,79.697,75.417,65.917,-0.312,0.864,0.013,-0.172,-0.002,32.16,0.0,-0.172,-0.017,-0.05,0.124,0.01,0.0,0.11,0.0,0.956,11.882,0.4,1.351,11.577,1710.85,1668.908
2017-09-03 03:40:00,265.0,0,9,52,84.7,78.6,70.1,29.976,32.16,0.0,0,70.1,79.593,74.975,65.285,0.672,-0.145,-0.176,-0.421,-0.002,32.16,0.0,-0.421,-0.112,-0.442,-0.461,0.01,0.0,0.11,0.0,0.998,11.888,0.4,1.351,11.619,1710.85,1668.95
2017-09-03 03:50:00,286.0,0,4,50,84.7,78.6,69.7,29.974,32.16,0.0,0,69.7,79.402,74.575,64.893,-1.228,-0.122,-0.155,-0.729,-0.003,32.16,0.0,-0.729,-0.272,-0.746,-0.755,0.01,0.0,0.11,0.0,1.038,11.895,0.4,1.351,11.66,1710.85,1668.99
2017-09-03 04:00:00,253.0,3,5,50,84.7,78.6,69.5,29.977,32.16,0.0,0,69.5,79.402,74.375,64.697,-1.177,-0.104,-0.131,-0.803,0.0,32.16,0.0,-0.803,-0.243,-0.817,-0.821,0.01,0.0,0.11,0.0,1.076,11.901,0.4,1.351,11.697,1710.85,1669.028
2017-09-03 04:10:00,299.0,0,3,51,84.7,78.6,69.2,29.977,32.16,0.0,0,69.2,79.497,74.075,64.403,-0.045,-0.088,-0.111,-0.955,0.0,32.16,0.0,-0.955,-0.116,-0.968,-0.966,0.01,0.0,0.11,0.0,1.112,11.908,0.4,1.351,11.733,1710.85,1669.064
2017-09-03 04:20:00,321.0,0,2,50,84.7,78.6,69.0,29.975,32.16,0.0,0,69.0,79.402,73.875,64.207,-1.019,-0.074,-0.094,-0.996,-0.002,32.16,0.0,-0.996,-0.191,-1.007,-1.001,0.01,0.0,0.11,0.0,1.146,11.914,0.4,1.351,11.767,1710.85,1669.098
2017-09-03 04:30:00,250.0,0,2,51,84.7,78.6,68.9,29.966,32.16,0.0,0,68.9,79.497,73.775,64.109,0.042,-0.063,-0.08,-0.936,-0.01,32.16,0.0,-0.936,-0.076,-0.945,-0.938,0.01,0.0,0.11,0.0,1.178,11.921,0.4,1.351,11.8,1710.85,1669.13
2017-09-03 04:40:00,281.0,0,3,50,84.7,78.6,68.7,29.966,32.16,0.0,0,68.7,79.402,73.575,63.913,-0.839,-0.053,-0.067,-0.977,-0.009,32.16,0.0,-0.977,-0.147,-0.985,-0.976,0.01,0.0,0.11,0.0,1.21,11.927,0.4,1.351,11.832,1710.85,1669.162
2017-09-03 04:50:00,274.0,0,0,50,84.7,78.6,68.6,29.964,32.16,0.0,0,68.6,79.402,73.475,63.815,-0.71,-0.045,-0.057,-0.925,-0.009,32.16,0.0,-0.925,-0.124,-0.931,-0.921,0.01,0.0,0.11,0.0,1.241,11.934,0.4,1.351,11.863,1710.85,1669.193
2017-09-03 05:00:00,273.0,0,0,50,84.7,78.6,68.5,29.96,32.16,0.0,0,68.5,79.402,73.375,63.717,-0.495,-0.038,-0.048,-0.882,-0.012,32.16,0.0,-0.882,-0.096,-0.887,-0.877,0.01,0.0,0.11,0.0,1.271,11.94,0.4,1.351,11.892,1710.85,1669.223
2017-09-03 05:10:00,296.0,0,1,50,84.7,78.6,68.3,29.96,32.16,0.0,0,68.3,79.402,73.175,63.521,-0.494,-0.032,-0.041,-0.936,-0.01,32.16,0.0,-0.936,-0.088,-0.94,-0.928,0.01,0.0,0.1,0.0,1.3,11.947,0.4,1.351,11.922,1710.85,1669.252
2017-09-03 05:20:00,240.0,0,1,50,84.7,78.6,68.1,29.964,32.16,0.0,0,68.1,79.402,72.975,63.325,-0.418,-0.027,-0.035,-0.978,-0.005,32.16,0.0,-0.978,-0.075,-0.982,-0.968,0.01,0.0,0.07,0.0,1.328,11.953,0.4,1.351,11.949,1710.85,1669.28
2017-09-03 05:30:00,240.0,0,0,49,84.7,78.6,67.9,29.966,32.16,0.0,0,67.9,79.309,72.775,63.129,-1.322,-0.023,-0.029,-1.011,-0.002,32.16,0.0,-1.011,-0.154,-1.014,-0.998,0.01,0.0,0.07,0.0,1.354,11.96,0.4,1.351,11.976,1710.85,1669.306
2017-09-03 05:40:00,269.0,0,2,50,84.7,78.6,67.8,29.966,32.16,0.0,0,67.8,79.402,72.675,63.031,-0.167,-0.02,-0.025,-0.952,-0.002,32.16,0.0,-0.952,-0.041,-0.955,-0.94,0.01,0.0,0.07,0.0,1.379,11.966,0.4,1.351,12.001,1710.85,1669.331
2017-09-03 05:50:00,294.0,0,2,49,84.7,78.6,67.8,29.969,32.16,0.0,0,67.8,79.309,72.675,63.031,-1.062,-0.017,-0.021,-0.807,0.001,32.16,0.0,-0.807,-0.121,-0.809,-0.796,0.01,0.0,0.07,0.0,1.403,11.973,0.4,1.351,12.025,1710.85,1669.356
2017-09-03 06:00:00,243.0,0,4,50,84.7,78.6,67.6,29.973,32.16,0.0,0,67.6,79.402,72.475,62.835,0.022,-0.014,-0.018,-0.869,0.005,32.16,0.0,-0.869,-0.016,-0.871,-0.857,0.01,0.0,0.07,0.0,1.428,11.979,0.4,1.351,12.049,1710.85,1669.38
2017-09-03 06:10:00,263.0,0,1,49,84.7,78.6,67.5,29.973,32.16,0.0,0,67.5,79.309,72.375,62.737,-0.843,-0.012,-0.015,-0.831,0.004,32.16,0.0,-0.831,-0.094,-0.833,-0.819,0.01,0.0,0.07,0.0,1.451,11.986,0.4,1.351,12.072,1710.85,1669.403
2017-09-03 06:20:00,271.0,0,3,49,84.7,78.6,67.3,29.98,32.16,0.0,0,67.3,79.309,72.175,62.541,-0.714,-0.01,-0.013,-0.89,0.01,32.16,0.0,-0.89,-0.08,-0.891,-0.875,0.01,0.0,0.07,0.0,1.473,11.992,0.4,1.351,12.094,1710.85,1669.425
2017-09-03 06:30:00,258.0,0,4,48,84.7,78.6,67.3,29.991,32.16,0.0,0,67.3,79.217,72.175,62.541,-1.587,-0.009,-0.011,-0.757,0.019,32.16,0.0,-0.757,-0.158,-0.758,-0.744,0.01,0.0,0.07,0.0,1.494,11.999,0.4,1.351,12.115,1710.85,1669.446
2017-09-03 06:40:00,266.0,1,3,50,84.7,78.4,67.1,29.991,32.16,0.0,0,67.1,79.202,71.975,62.345,0.483,-0.007,-0.199,-0.818,0.016,32.16,0.0,-0.818,-0.155,-0.82,-0.804,0.01,0.0,0.07,0.0,1.515,12.006,0.4,1.351,12.136,1710.85,1669.467
2017-09-03 06:50:00,279.0,0,3,49,84.7,78.6,66.9,29.993,32.16,0.0,0,66.9,79.309,71.775,62.149,-0.452,-0.006,0.022,-0.876,0.016,32.16,0.0,-0.876,-0.021,-0.876,-0.86,0.01,0.0,0.07,0.0,1.534,12.012,0.4,1.351,12.156,1710.85,1669.486
2017-09-03 07:00:00,277.0,2,2,49,84.7,78.4,66.7,29.994,32.16,0.0,0,66.7,79.109,71.575,61.953,-0.309,-0.005,-0.157,-0.922,0.014,32.16,0.0,-0.922,-0.186,-0.923,-0.906,0.01,0.0,0.07,0.0,1.552,12.019,0.4,1.351,12.174,1710.85,1669.504
2017-09-03 07:10:00,294.0,0,6,48,84.7,78.4,66.3,29.994,32.16,0.0,0,66.3,79.017,71.175,61.561,-1.137,-0.004,-0.133,-1.148,0.012,32.16,0.0,-1.148,-0.238,-1.148,-1.126,0.01,0.0,0.07,0.0,1.569,12.025,0.4,1.351,12.19,1710.85,1669.521
2017-09-03 07:20:00,269.0,0,3,49,84.7,78.4,66.2,29.995,32.16,0.0,0,66.2,79.109,71.075,61.463,-0.028,-0.004,-0.112,-1.063,0.011,32.16,0.0,-1.063,-0.116,-1.063,-1.043,0.01,0.0,0.07,0.0,1.583,12.032,0.4,1.351,12.204,1710.85,1669.535
2017-09-03 07:30:00,313.0,0,5,48,84.7,78.4,66.3,29.994,32.16,0.0,0,66.3,79.017,71.175,61.561,-0.914,-0.003,-0.095,-0.812,0.008,32.16,0.0,-0.812,-0.18,-0.812,-0.797,0.01,0.0,0.07,0.0,1.596,12.038,0.4,1.351,12.217,1710.85,1669.548
2017-09-03 07:40:00,232.0,0,4,48,84.7,78.4,66.3,29.994,32.16,0.0,0,66.3,79.017,71.175,61.561,-0.758,-0.003,-0.087,-0.688,0.007,32.16,0.0,-0.688,-0.157,-0.688,-0.675,0.01,0.0,0.07,0.0,1.61,12.045,0.4,1.351,12.231,1710.85,1669.562
2017-09-03 07:50:00,265.0,0,7,48,83.7,78.4,66.2,29.996,32.16,0.0,0,66.2,79.017,70.935,61.128,-0.642,-0.869,-0.074,-0.673,0.008,32.16,0.0,-0.673,-0.133,-0.795,-0.951,0.01,0.0,0.07,0.0,1.624,12.051,0.4,1.351,12.245,1710.85,1669.576
2017-09-03 08:00:00,240.0,0,6,48,83.7,78.4,66.3,29.996,32.16,0.0,0,66.3,79.017,71.035,61.226,-0.483,-0.735,-0.062,-0.474,0.007,32.16,0.0,-0.474,-0.107,-0.577,-0.711,0.01,0.0,0.07,0.0,1.637,12.058,0.4,1.351,12.258,1710.85,1669.589
2017-09-03 08:10:00,243.0,0,6,48,82.7,78.4,66.6,29.996,32.16,0.0,0,66.6,79.017,71.197,61.18,-0.409,-1.523,-0.053,-0.116,0.006,32.16,0.0,-0.116,-0.091,-0.328,-0.628,0.01,0.0,0.07,0.0,1.651,12.064,0.4,1.351,12.272,1710.85,1669.603
2017-09-03 08:20:00,289.0,0,9,48,80.7,78.4,66.9,29.998,32.16,0.0,0,66.9,79.017,71.223,60.782,-0.27,-3.24,-0.045,0.175,0.007,32.16,0.0,0.175,-0.07,-0.271,-0.939,0.01,0.0,0.07,0.0,1.667,12.071,0.4,1.351,12.288,1710.85,1669.619
2017-09-03 08:30:00,309.0,0,10,48,78.7,78.4,66.8,30.002,32.16,0.0,0,66.8,79.017,70.855,59.979,-0.229,-4.586,-0.038,0.052,0.009,32.16,0.0,0.052,-0.059,-0.573,-1.539,0.01,0.0,0.07,0.0,1.685,12.077,0.4,1.351,12.306,1710.85,1669.637
2017-09-03 08:40:00,295.0,0,7,47,78.7,78.4,66.9,30.002,32.16,0.0,0,66.9,78.926,70.955,60.076,-1.041,-3.886,-0.035,0.14,0.008,32.16,0.0,0.14,-0.13,-0.389,-1.211,0.01,0.0,0.07,0.0,1.702,12.084,0.4,1.351,12.324,1710.85,1669.654
2017-09-03 08:50:00,238.0,10,10,47,77.7,78.6,67.0,30.007,32.16,0.0,0,67.0,79.126,70.923,59.814,-0.88,-4.239,0.154,0.216,0.011,32.16,0.0,0.216,0.074,-0.357,-1.271,0.01,0.0,0.07,0.0,1.72,12.091,0.4,1.351,12.342,1710.85,1669.672
2017-09-03 09:00:00,262.0,0,10,47,77.7,78.6,66.9,30.007,32.16,0.0,0,66.9,79.126,70.823,59.717,-0.685,-3.586,0.13,0.098,0.01,32.16,0.0,0.098,0.068,-0.387,-1.158,0.01,0.0,0.07,0.0,1.739,12.097,0.4,1.351,12.36,1710.85,1669.691
2017-09-03 09:10:00,267.0,2,7,46,77.7,78.6,66.7,30.007,32.16,0.0,0,66.7,79.036,70.623,59.523,-1.471,-2.99,0.111,-0.094,0.008,32.16,0.0,-0.094,-0.022,-0.498,-1.135,0.01,0.0,0.07,0.0,1.757,12.104,0.4,1.351,12.378,1710.85,1669.709
2017-09-03 09:20:00,286.0,0,8,46,77.7,78.6,66.5,30.009,32.16,0.0,0,66.5,79.036,70.423,59.329,-1.203,-2.531,0.094,-0.266,0.009,32.16,0.0,-0.266,-0.015,-0.608,-1.141,0.01,0.0,0.07,0.0,1.774,12.11,0.4,1.351,12.395,1710.85,1669.726
2017-09-03 09:30:00,290.0,3,12,45,77.7,78.6,66.5,30.01,32.16,0.0,0,66.5,78.948,70.423,59.329,-1.955,-2.143,0.079,-0.229,0.008,32.16,0.0,-0.229,-0.095,-0.519,-0.97,0.01,0.0,0.07,0.0,1.789,12.117,0.4,1.351,12.41,1710.85,1669.741
2017-09-03 09:40:00,286.0,0,10,46,76.7,78.6,66.5,30.01,32.16,0.0,0,66.5,79.036,70.293,58.967,-0.734,-2.761,0.067,-0.195,0.007,32.16,0.0,-0.195,0.001,-0.564,-1.166,0.01,0.0,0.07,0.0,1.804,12.123,0.4,1.351,12.426,1710.85,1669.757
2017-09-03 09:50:00,315.0,1,9,45,76.7,78.6,66.5,30.012,32.16,0.0,0,66.5,78.948,70.293,58.967,-1.532,-2.377,0.049,-0.167,0.008,32.16,0.0,-0.167,-0.088,-0.485,-1.003,0.01,0.0,0.07,0.0,1.819,12.13,0.4,1.351,12.441,1710.85,1669.772
2017-09-03 10:00:00,245.0,1,5,45,77.7,78.6,66.7,30.012,32.16,0.0,0,66.7,78.948,70.623,59.523,-1.297,-1.068,0.041,0.043,0.007,32.16,0.0,0.043,-0.074,-0.103,-0.328,0.01,0.0,0.07,0.0,1.835,12.136,0.4,1.351,12.456,1710.85,1669.787
2017-09-03 10:10:00,257.0,1,5,44,77.7,78.6,67.1,30.012,32.16,0.0,0,67.1,78.862,71.023,59.911,-2.083,-0.886,0.035,0.411,0.006,32.16,0.0,0.411,-0.148,0.29,0.092,0.01,0.0,0.07,0.0,1.851,12.143,0.4,1.351,12.473,1710.85,1669.804
2017-09-03 10:20:00,285.0,4,9,45,75.7,78.6,68.1,30.015,32.16,0.0,0,68.1,78.948,71.763,60.147,-0.886,-2.608,0.03,1.264,0.007,32.16,0.0,1.264,-0.05,0.92,0.284,0.01,0.0,0.07,0.0,1.871,12.149,0.4,1.351,12.492,1710.85,1669.823
2017-09-03 10:30:00,267.0,3,7,45,72.7,78.6,68.8,30.025,32.16,0.0,0,68.8,78.948,72.084,59.687,-0.751,-5.032,0.025,1.713,0.016,32.16,0.0,1.713,-0.042,1.065,-0.209,0.01,0.0,0.07,0.0,1.897,12.156,0.4,1.351,12.519,1710.85,1669.85
2017-09-03 10:40:00,259.0,1,13,45,71.7,78.6,69.4,30.025,32.16,0.0,0,69.4,78.948,72.56,59.875,-0.713,-5.132,0.021,1.998,0.014,32.16,0.0,1.998,-0.042,1.341,0.011,0.01,0.0,0.07,0.0,1.928,12.163,0.4,1.351,12.55,1710.85,1669.881
2017-09-03 10:50:00,279.0,3,6,45,70.7,78.6,70.3,30.026,32.16,0.0,0,70.3,78.948,73.337,60.343,-0.555,-5.316,0.018,2.52,0.012,32.16,0.0,2.52,-0.032,1.844,0.42,0.01,0.0,0.07,0.0,1.964,12.169,0.4,1.351,12.585,1710.85,1669.916
2017-09-03 11:00:00,229.0,0,10,45,67.7,78.6,70.8,30.026,32.16,0.0,0,70.8,78.948,73.477,59.604,-0.471,-7.246,0.015,2.579,0.011,32.16,0.0,2.58,-0.027,1.679,-0.332,0.01,0.0,0.07,0.0,2.006,12.176,0.4,1.351,12.627,1710.85,1669.958
2017-09-03 11:10:00,213.0,5,7,45,70.7,78.8,71.6,30.026,32.16,0.0,0,71.6,79.148,74.637,61.589,-0.307,-3.5,0.194,2.956,0.009,32.16,0.0,2.956,0.166,2.509,1.529,0.01,0.0,0.07,0.0,2.051,12.182,0.4,1.351,12.672,1710.85,1670.003
2017-09-03 11:20:00,302.0,2,9,45,63.7,78.8,72.4,30.028,32.16,0.0,0,72.4,79.148,74.617,59.417,-0.26,-9.309,0.164,3.214,0.009,32.16,0.0,3.214,0.141,2.093,-0.69,0.01,0.0,0.07,0.0,2.101,12.189,0.4,1.351,12.723,1710.85,1670.054
2017-09-03 11:30:00,271.0,3,9,45,63.7,78.8,72.6,30.027,32.16,0.0,0,72.6,79.148,74.817,59.606,-0.127,-7.899,0.136,2.91,0.007,32.16,0.0,2.91,0.124,1.959,-0.413,0.01,0.0,0.07,0.0,2.158,12.195,0.4,1.351,12.779,1710.85,1670.11
2017-09-03 11:40:00,298.0,0,11,44,63.7,78.8,73.2,30.027,32.16,0.0,0,73.2,79.062,75.417,60.174,-0.997,-6.697,0.115,3.016,0.006,32.16,0.0,3.016,0.028,2.209,0.168,0.01,0.0,0.07,0.0,2.215,12.202,0.4,1.351,12.837,1710.85,1670.168
2017-09-03 11:50:00,346.0,1,9,44,63.7,78.8,73.6,30.026,32.16,0.0,0,73.6,79.062,75.817,60.552,-0.843,-5.599,0.097,2.913,0.004,32.16,0.0,2.913,0.024,2.238,0.515,0.01,0.0,0.07,0.0,2.277,12.208,0.4,1.351,12.899,1710.85,1670.229
2017-09-03 12:00:00,277.0,0,5,43,63.7,78.8,74.4,30.022,32.16,0.0,0,74.4,78.977,76.617,61.309,-1.666,-4.826,0.079,3.212,0.0,32.16,0.0,3.212,-0.064,2.631,1.103,0.01,0.0,0.07,0.0,2.342,12.215,0.4,1.351,12.963,1710.85,1670.294
2017-09-03 12:10:00,323.0,3,7,44,60.7,78.8,74.7,30.022,32.16,0.0,0,74.7,79.062,76.585,60.232,-0.6,-6.703,0.067,2.996,0.0,32.16,0.0,2.996,0.015,2.215,0.009,0.01,0.0,0.07,0.0,2.412,12.222,0.4,1.351,13.033,1710.85,1670.364
2017-09-03 12:20:00,315.0,0,10,43,60.7,79.0,74.7,30.018,32.16,0.0,0,74.7,79.177,76.585,60.232,-1.474,-5.634,0.238,2.534,-0.004,32.16,0.0,2.534,0.111,1.877,0.024,0.01,0.0,0.07,0.0,2.484,12.228,0.4,1.351,13.106,1710.85,1670.436
